,id,long,lat,order,hole,piece,group,objectid,shape_area,shape_len,value,medianincome
179,60601,-87.6251891,41.88449792,179,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
180,60601,-87.62524011,41.88449807,180,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
181,60601,-87.62535762,41.88449838,181,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
182,60601,-87.62555162,41.88449892,182,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
183,60601,-87.62580444,41.88449768,183,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
184,60601,-87.62610074,41.88449635,184,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
185,60601,-87.6262147,41.88449603,185,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
186,60601,-87.62624823,41.88449594,186,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
187,60601,-87.62630889,41.88449579,187,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
188,60601,-87.62666446,41.88449474,188,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
189,60601,-87.62698962,41.88449369,189,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
190,60601,-87.6273291,41.88449265,190,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
191,60601,-87.62764691,41.88449208,191,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
192,60601,-87.62791068,41.88449079,192,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
193,60601,-87.62817436,41.8844895,193,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
194,60601,-87.62859818,41.88448717,194,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
195,60601,-87.62894502,41.88448507,195,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
196,60601,-87.62925402,41.88448081,196,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
197,60601,-87.62945712,41.88448192,197,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
198,60601,-87.62962398,41.88448286,198,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
199,60601,-87.63003597,41.88448089,199,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
200,60601,-87.63038306,41.88447917,200,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
201,60601,-87.63073698,41.88447716,201,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
202,60601,-87.63093496,41.88447667,202,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
203,60601,-87.63143089,41.88447548,203,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
204,60601,-87.63185018,41.88447371,204,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
205,60601,-87.63224104,41.88447264,205,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
206,60601,-87.63243519,41.88447283,206,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
207,60601,-87.6326888,41.88447306,207,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
208,60601,-87.63283101,41.88447204,208,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
209,60601,-87.63314147,41.88447168,209,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
210,60601,-87.63330941,41.88447125,210,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
211,60601,-87.6337121,41.88447003,211,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
212,60601,-87.63386146,41.88446956,212,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
213,60601,-87.63389495,41.88446947,213,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
214,60601,-87.63389886,41.88458587,214,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
215,60601,-87.63390486,41.88482362,215,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
216,60601,-87.63391136,41.88506213,216,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
217,60601,-87.6339125,41.88510297,217,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
218,60601,-87.63391447,41.88517461,218,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
219,60601,-87.63392029,41.88538847,219,FALSE,1,60601.1,27,9166245.8,19804.58211,23.63639269,"123,115"
